index,cultivable,predicted_class,conf
4245,0,non-cultivable,0.847
10448,1,cultivable,0.950
3799,1,cultivable,0.999
1054,1,cultivable,0.760
2445,0,non-cultivable,0.974
1214,1,cultivable,0.635
6408,1,cultivable,0.617
659,1,cultivable,0.848
5607,0,non-cultivable,0.994
7642,1,cultivable,0.990
8801,1,cultivable,0.578
2783,1,cultivable,0.867
7093,1,cultivable,0.661
12162,1,cultivable,0.958
2824,0,non-cultivable,0.871
4273,1,cultivable,0.948
67,0,non-cultivable,0.697
4313,0,non-cultivable,0.812
10177,1,cultivable,0.950
1112,0,non-cultivable,0.841
7566,0,non-cultivable,1.000
337,1,cultivable,0.679
4349,0,non-cultivable,0.996
2216,1,cultivable,0.573
5928,1,cultivable,0.950
11913,0,non-cultivable,0.623
5079,1,cultivable,0.951
11190,1,cultivable,0.883
3135,0,non-cultivable,0.989
10670,1,cultivable,0.950
7174,0,non-cultivable,0.599
8537,0,non-cultivable,0.668
1272,0,non-cultivable,1.000
9582,1,cultivable,0.950
2391,1,cultivable,0.886
11225,1,cultivable,0.964
1176,0,non-cultivable,0.888
12364,1,cultivable,0.976
5006,1,cultivable,0.999
8855,1,cultivable,0.991
10837,1,cultivable,0.716
4052,1,cultivable,0.999
3313,1,cultivable,1.000
6832,1,cultivable,0.832
7301,1,cultivable,0.983
9663,0,non-cultivable,0.994
2053,0,non-cultivable,0.586
6696,0,non-cultivable,0.985
2339,1,cultivable,0.655
3123,1,cultivable,0.774
3961,0,non-cultivable,1.000
2205,0,non-cultivable,0.991
7035,0,non-cultivable,0.991
1938,0,non-cultivable,1.000
4099,0,non-cultivable,1.000
10038,1,cultivable,0.950
10701,0,non-cultivable,0.994
4314,1,cultivable,0.890
7818,1,cultivable,0.993
2864,0,non-cultivable,0.554
11080,1,cultivable,0.952
5594,0,non-cultivable,1.000
8023,1,cultivable,0.737
10793,1,cultivable,0.945
6685,0,non-cultivable,0.769
3613,1,cultivable,0.523
5047,0,non-cultivable,1.000
8240,0,non-cultivable,1.000
9833,0,non-cultivable,0.672
9733,1,cultivable,0.950
2257,1,cultivable,0.812
12371,1,cultivable,0.961
8527,0,non-cultivable,0.854
1415,0,non-cultivable,0.588
6573,1,cultivable,0.605
7495,0,non-cultivable,0.999
7145,1,cultivable,0.945
11192,0,non-cultivable,0.974
8786,1,cultivable,0.989
7842,1,cultivable,0.933
2845,0,non-cultivable,0.849
11645,1,cultivable,0.646
5929,1,cultivable,0.950
12872,1,cultivable,0.938
4372,1,cultivable,0.999
6012,1,cultivable,0.993
4573,1,cultivable,0.996
7045,0,non-cultivable,0.971
10173,1,cultivable,0.950
1478,1,cultivable,0.984
7123,1,cultivable,0.994
8375,0,non-cultivable,0.995
10288,1,cultivable,0.950
7159,1,cultivable,0.763
3031,1,cultivable,0.950
7257,0,non-cultivable,1.000
12212,1,cultivable,0.901
2956,0,non-cultivable,0.897
161,0,non-cultivable,0.942
594,0,non-cultivable,0.942
1916,0,non-cultivable,0.642
8820,1,cultivable,0.997
1556,1,cultivable,0.779
9693,1,cultivable,0.625
10370,0,non-cultivable,0.813
458,0,non-cultivable,0.951
3410,1,cultivable,0.863
9183,1,cultivable,0.945
10788,1,cultivable,0.986
688,1,cultivable,0.564
5686,1,cultivable,1.000
12910,1,cultivable,0.989
3369,0,non-cultivable,0.956
3820,0,non-cultivable,0.956
5488,1,cultivable,0.950
2828,0,non-cultivable,0.816
11387,1,cultivable,0.966
4682,1,cultivable,0.989
538,0,non-cultivable,0.908
2690,0,non-cultivable,0.504
138,0,non-cultivable,0.896
8126,0,non-cultivable,0.932
6985,1,cultivable,0.929
7653,1,cultivable,1.000
3766,1,cultivable,0.950
377,1,cultivable,0.711
10079,0,non-cultivable,1.000
4963,1,cultivable,0.985
7517,0,non-cultivable,0.997
995,1,cultivable,0.934
8547,1,cultivable,0.966
9915,1,cultivable,0.849
10717,1,cultivable,0.551
857,1,cultivable,0.818
3643,1,cultivable,0.950
9954,0,non-cultivable,0.996
4299,1,cultivable,1.000
9998,1,cultivable,0.900
561,1,cultivable,0.714
9982,0,non-cultivable,0.612
11829,1,cultivable,0.989
8178,1,cultivable,0.958
7508,0,non-cultivable,1.000
457,0,non-cultivable,0.769
5866,1,cultivable,1.000
6678,0,non-cultivable,0.975
6480,0,non-cultivable,0.856
3555,1,cultivable,0.997
1293,1,cultivable,0.701
2621,1,cultivable,0.989
12595,1,cultivable,0.991
8584,1,cultivable,0.639
10645,1,cultivable,0.750
3896,1,cultivable,0.950
3151,0,non-cultivable,0.768
8763,1,cultivable,0.940
9522,0,non-cultivable,0.660
2137,1,cultivable,0.601
7493,1,cultivable,0.997
10488,0,non-cultivable,0.988
8221,0,non-cultivable,0.785
5022,0,non-cultivable,0.990
2095,0,non-cultivable,0.566
1309,1,cultivable,0.851
12408,1,cultivable,0.950
11375,1,cultivable,0.558
12246,1,cultivable,0.969
6477,1,cultivable,0.981
10826,0,non-cultivable,0.725
8366,0,non-cultivable,0.994
2044,0,non-cultivable,0.914
1572,0,non-cultivable,0.767
10546,1,cultivable,0.994
6661,0,non-cultivable,0.735
10492,1,cultivable,0.562
3360,0,non-cultivable,1.000
7895,0,non-cultivable,0.631
2398,0,non-cultivable,0.599
8640,1,cultivable,0.999
2841,0,non-cultivable,0.999
4888,0,non-cultivable,0.961
8101,0,non-cultivable,0.856
9263,1,cultivable,0.999
10728,0,non-cultivable,0.946
1758,1,cultivable,0.996
8175,1,cultivable,0.990
9091,0,non-cultivable,0.707
3779,1,cultivable,0.559
11683,1,cultivable,0.999
11699,1,cultivable,0.985
11570,0,non-cultivable,0.951
9563,1,cultivable,0.999
4640,0,non-cultivable,0.898
7453,1,cultivable,0.577
9070,0,non-cultivable,1.000
1391,0,non-cultivable,0.595
3295,1,cultivable,0.880
9125,1,cultivable,0.997
155,0,non-cultivable,0.919
9879,1,cultivable,0.950
12292,1,cultivable,0.979
2041,0,non-cultivable,0.775
554,0,non-cultivable,0.509
1332,0,non-cultivable,0.998
6536,0,non-cultivable,1.000
793,1,cultivable,0.933
8859,1,cultivable,0.760
5733,0,non-cultivable,0.981
2011,1,cultivable,0.804
9757,0,non-cultivable,0.913
1930,0,non-cultivable,0.676
239,1,cultivable,0.977
8541,1,cultivable,0.988
9821,0,non-cultivable,0.502
9107,1,cultivable,1.000
3576,0,non-cultivable,0.843
5258,1,cultivable,1.000
8496,1,cultivable,0.787
3286,1,cultivable,0.992
3110,0,non-cultivable,0.999
5739,0,non-cultivable,1.000
1425,1,cultivable,0.832
9403,1,cultivable,0.954
2102,1,cultivable,0.951
68,1,cultivable,0.952
8088,0,non-cultivable,1.000
10310,1,cultivable,0.951
9813,1,cultivable,0.665
148,0,non-cultivable,1.000
3638,0,non-cultivable,0.886
12577,1,cultivable,0.951
4133,1,cultivable,0.985
7651,1,cultivable,0.950
6523,1,cultivable,0.897
11134,1,cultivable,0.943
9859,1,cultivable,0.894
4216,0,non-cultivable,0.992
1434,1,cultivable,0.932
3223,0,non-cultivable,0.666
11676,1,cultivable,0.981
3830,0,non-cultivable,0.907
6299,1,cultivable,0.995
5751,0,non-cultivable,1.000
12195,1,cultivable,0.963
10440,1,cultivable,0.950
7657,1,cultivable,0.999
10949,1,cultivable,0.950
7130,1,cultivable,0.952
9554,1,cultivable,0.986
1549,1,cultivable,0.691
3866,0,non-cultivable,1.000
10199,1,cultivable,0.984
11464,1,cultivable,0.991
1594,0,non-cultivable,1.000
8283,1,cultivable,0.755
8261,0,non-cultivable,0.887
12136,1,cultivable,0.975
69,1,cultivable,0.757
3029,1,cultivable,0.950
5798,1,cultivable,0.627
10324,1,cultivable,0.991
7792,1,cultivable,0.598
12834,1,cultivable,0.955
7829,1,cultivable,1.000
9066,0,non-cultivable,1.000
4425,1,cultivable,1.000
11043,1,cultivable,0.981
1210,1,cultivable,0.896
3682,1,cultivable,0.994
10610,0,non-cultivable,0.800
365,0,non-cultivable,0.960
10843,1,cultivable,0.759
6251,1,cultivable,0.527
4841,1,cultivable,1.000
7690,0,non-cultivable,1.000
3207,1,cultivable,0.976
3594,0,non-cultivable,0.998
11284,0,non-cultivable,0.980
1827,1,cultivable,0.816
7861,0,non-cultivable,0.998
3807,1,cultivable,1.000
9542,1,cultivable,0.605
9511,0,non-cultivable,0.998
8042,0,non-cultivable,0.967
6319,0,non-cultivable,0.557
3229,0,non-cultivable,0.997
5659,1,cultivable,0.853
5753,0,non-cultivable,0.984
6436,0,non-cultivable,0.625
3277,1,cultivable,0.682
8895,0,non-cultivable,1.000
993,1,cultivable,0.954
9962,1,cultivable,0.914
8184,1,cultivable,0.891
2024,1,cultivable,0.997
577,1,cultivable,0.958
7896,0,non-cultivable,0.799
9292,1,cultivable,0.999
2593,0,non-cultivable,0.966
1953,1,cultivable,0.999
8276,1,cultivable,0.795
9605,0,non-cultivable,0.695
2538,1,cultivable,0.854
37,1,cultivable,0.998
4928,1,cultivable,0.950
9777,0,non-cultivable,0.996
1383,0,non-cultivable,0.938
5223,1,cultivable,0.950
8636,1,cultivable,1.000
999,1,cultivable,0.603
10579,1,cultivable,0.677
6736,0,non-cultivable,0.812
11860,1,cultivable,0.950
7655,1,cultivable,0.994
3376,0,non-cultivable,0.666
12547,1,cultivable,0.968
306,1,cultivable,0.994
911,1,cultivable,0.545
6393,1,cultivable,0.959
4629,0,non-cultivable,0.546
10121,1,cultivable,0.782
7318,1,cultivable,0.991
5212,1,cultivable,0.950
5962,1,cultivable,0.958
1669,1,cultivable,0.996
8313,1,cultivable,0.994
6837,1,cultivable,0.962
1013,1,cultivable,0.931
12092,1,cultivable,0.988
8171,1,cultivable,0.956
12000,1,cultivable,0.983
11595,0,non-cultivable,0.747
5101,1,cultivable,0.972
12542,1,cultivable,0.950
4116,0,non-cultivable,0.962
3210,1,cultivable,0.885
2464,1,cultivable,0.837
789,1,cultivable,0.876
10700,0,non-cultivable,0.940
6765,1,cultivable,0.999
2901,1,cultivable,0.989
2286,1,cultivable,0.646
2189,1,cultivable,0.520
4552,1,cultivable,0.950
10105,0,non-cultivable,0.863
11709,1,cultivable,0.628
1639,1,cultivable,0.829
1213,1,cultivable,0.815
10396,1,cultivable,0.874
3414,1,cultivable,0.984
10785,1,cultivable,0.954
5422,1,cultivable,0.992
9396,1,cultivable,0.778
11411,1,cultivable,0.985
5790,1,cultivable,0.987
6875,0,non-cultivable,0.938
6439,1,cultivable,0.542
7928,0,non-cultivable,1.000
8828,0,non-cultivable,0.509
578,1,cultivable,0.961
12298,1,cultivable,0.987
1230,0,non-cultivable,0.975
4646,0,non-cultivable,0.939
9513,0,non-cultivable,0.994
600,1,cultivable,0.728
11594,0,non-cultivable,0.637
10522,0,non-cultivable,0.510
3517,1,cultivable,0.511
7107,0,non-cultivable,0.591
1820,0,non-cultivable,0.851
7503,1,cultivable,0.982
9052,0,non-cultivable,1.000
7340,0,non-cultivable,0.755
9381,0,non-cultivable,0.982
3560,1,cultivable,1.000
12732,1,cultivable,0.999
9557,1,cultivable,0.951
1859,0,non-cultivable,0.587
2150,1,cultivable,0.977
3975,0,non-cultivable,1.000
2525,1,cultivable,0.836
10292,1,cultivable,0.997
2542,1,cultivable,0.998
12365,1,cultivable,0.958
7550,0,non-cultivable,0.926
4301,1,cultivable,0.999
3160,1,cultivable,0.965
11567,0,non-cultivable,0.988
3298,1,cultivable,0.869
6508,0,non-cultivable,0.991
11084,1,cultivable,0.994
8804,0,non-cultivable,0.991
5559,0,non-cultivable,0.788
6862,0,non-cultivable,0.895
2381,1,cultivable,0.886
7140,1,cultivable,0.999
1468,1,cultivable,0.589
12422,1,cultivable,0.956
5399,1,cultivable,1.000
2809,1,cultivable,0.926
5671,1,cultivable,0.999
11841,1,cultivable,0.989
11070,1,cultivable,0.950
7703,1,cultivable,0.548
8308,1,cultivable,0.852
3845,0,non-cultivable,1.000
5630,1,cultivable,0.912
6049,0,non-cultivable,1.000
8288,1,cultivable,0.719
1590,0,non-cultivable,0.570
5194,1,cultivable,1.000
5796,1,cultivable,0.581
6586,0,non-cultivable,0.569
6139,1,cultivable,1.000
722,0,non-cultivable,0.758
7283,0,non-cultivable,0.846
2806,1,cultivable,0.997
5127,1,cultivable,0.993
12713,1,cultivable,0.953
1610,0,non-cultivable,0.929
10080,0,non-cultivable,1.000
5021,0,non-cultivable,0.851
10280,1,cultivable,0.696
9195,0,non-cultivable,0.990
268,0,non-cultivable,0.662
8054,1,cultivable,0.969
3222,0,non-cultivable,0.960
1469,0,non-cultivable,0.989
4602,1,cultivable,0.944
8190,1,cultivable,0.999
311,0,non-cultivable,0.848
5471,0,non-cultivable,0.999
2811,1,cultivable,0.991
7004,1,cultivable,0.891
1475,0,non-cultivable,0.996
4408,1,cultivable,0.953
756,0,non-cultivable,0.783
4650,1,cultivable,0.588
7245,1,cultivable,0.680
10003,1,cultivable,0.924
325,0,non-cultivable,0.994
281,0,non-cultivable,0.953
9431,1,cultivable,0.951
10446,1,cultivable,0.950
3423,1,cultivable,0.589
12856,1,cultivable,0.950
7261,0,non-cultivable,0.940
10166,1,cultivable,0.950
12199,1,cultivable,0.966
5752,0,non-cultivable,0.995
3568,1,cultivable,0.997
1813,0,non-cultivable,0.973
12409,1,cultivable,0.952
904,1,cultivable,0.520
1536,0,non-cultivable,0.616
6442,1,cultivable,0.551
9561,1,cultivable,0.990
12220,1,cultivable,0.971
5084,1,cultivable,0.951
7166,1,cultivable,0.520
12031,1,cultivable,0.998
2561,0,non-cultivable,0.823
11170,1,cultivable,0.988
1615,0,non-cultivable,0.950
5379,1,cultivable,0.950
5146,1,cultivable,0.999
7992,1,cultivable,0.997
10251,1,cultivable,0.642
1824,1,cultivable,0.593
5374,1,cultivable,0.540
2199,1,cultivable,0.625
8294,1,cultivable,0.760
1243,1,cultivable,0.818
11276,0,non-cultivable,0.518
11079,1,cultivable,0.951
6900,0,non-cultivable,0.626
7065,0,non-cultivable,0.985
11587,0,non-cultivable,0.857
2312,0,non-cultivable,0.953
12632,1,cultivable,0.997
3258,0,non-cultivable,0.995
11722,1,cultivable,0.955
7966,1,cultivable,0.671
12627,1,cultivable,0.950
6717,0,non-cultivable,1.000
5552,0,non-cultivable,1.000
8069,0,non-cultivable,0.977
4460,1,cultivable,0.998
62,1,cultivable,0.902
3148,0,non-cultivable,0.903
2437,0,non-cultivable,0.993
11745,1,cultivable,0.595
9837,0,non-cultivable,0.843
11090,0,non-cultivable,0.856
1080,0,non-cultivable,0.987
10216,0,non-cultivable,0.998
5259,1,cultivable,0.999
12050,1,cultivable,0.950
473,1,cultivable,0.668
1663,1,cultivable,0.717
9012,1,cultivable,0.962
1001,0,non-cultivable,0.536
2315,1,cultivable,0.958
9467,1,cultivable,1.000
11704,1,cultivable,0.836
9948,0,non-cultivable,0.946
2826,1,cultivable,0.798
886,0,non-cultivable,0.942
3339,0,non-cultivable,0.873
10452,1,cultivable,0.952
5096,1,cultivable,0.826
6273,1,cultivable,0.753
8148,1,cultivable,0.999
3792,1,cultivable,0.998
6375,0,non-cultivable,0.999
210,1,cultivable,0.871
10609,1,cultivable,0.696
10314,1,cultivable,0.950
11824,1,cultivable,0.994
5500,1,cultivable,0.950
4193,1,cultivable,0.998
9048,0,non-cultivable,1.000
10722,0,non-cultivable,0.980
2144,1,cultivable,0.966
11186,0,non-cultivable,0.857
9621,1,cultivable,0.822
10047,1,cultivable,0.828
7529,0,non-cultivable,0.592
10528,1,cultivable,0.950
9967,0,non-cultivable,0.598
550,0,non-cultivable,0.715
3326,1,cultivable,0.826
12041,1,cultivable,0.950
1056,1,cultivable,0.789
7885,1,cultivable,0.938
11640,0,non-cultivable,0.688
1941,0,non-cultivable,0.995
9230,0,non-cultivable,0.988
1943,0,non-cultivable,0.873
6137,1,cultivable,1.000
12263,1,cultivable,0.934
9995,1,cultivable,0.793
12656,1,cultivable,0.952
12267,1,cultivable,0.956
7214,0,non-cultivable,0.993
747,1,cultivable,0.889
7882,1,cultivable,0.850
5937,1,cultivable,0.993
9549,1,cultivable,0.821
9118,0,non-cultivable,0.671
2114,1,cultivable,0.817
11444,0,non-cultivable,0.894
2220,1,cultivable,0.582
10568,1,cultivable,0.989
11224,1,cultivable,0.950
4720,1,cultivable,0.997
8769,1,cultivable,0.934
2379,1,cultivable,0.738
1337,0,non-cultivable,0.987
12369,1,cultivable,0.953
5526,1,cultivable,0.923
12310,1,cultivable,0.997
8643,1,cultivable,0.911
10333,0,non-cultivable,0.984
7808,1,cultivable,0.912
9457,1,cultivable,0.681
2821,0,non-cultivable,0.988
1352,0,non-cultivable,0.714
5769,0,non-cultivable,1.000
4521,1,cultivable,0.950
10231,0,non-cultivable,0.767
6903,0,non-cultivable,0.780
6056,0,non-cultivable,1.000
8868,0,non-cultivable,0.788
10116,0,non-cultivable,0.903
636,0,non-cultivable,0.988
2664,1,cultivable,0.959
4473,1,cultivable,0.880
4159,1,cultivable,0.991
8543,1,cultivable,0.992
5944,1,cultivable,0.610
4234,0,non-cultivable,0.982
6581,1,cultivable,0.735
2957,0,non-cultivable,0.916
3033,1,cultivable,0.950
10627,0,non-cultivable,0.645
7932,0,non-cultivable,0.980
9000,0,non-cultivable,1.000
1245,0,non-cultivable,0.968
5418,1,cultivable,0.839
3546,1,cultivable,0.999
591,0,non-cultivable,0.970
9331,1,cultivable,0.812
9806,0,non-cultivable,0.994
6255,1,cultivable,0.770
250,0,non-cultivable,0.962
7211,0,non-cultivable,0.927
11179,1,cultivable,0.795
454,0,non-cultivable,0.942
216,0,non-cultivable,0.963
2935,1,cultivable,0.997
7000,1,cultivable,0.887
7613,1,cultivable,0.618
8116,1,cultivable,0.784
66,1,cultivable,0.691
3710,0,non-cultivable,0.988
2070,1,cultivable,0.999
9307,1,cultivable,0.930
2712,0,non-cultivable,0.992
1315,1,cultivable,0.861
9267,1,cultivable,0.986
9820,1,cultivable,0.699
10465,1,cultivable,0.953
2857,1,cultivable,0.752
259,0,non-cultivable,0.957
10584,1,cultivable,0.864
8121,0,non-cultivable,0.714
2088,0,non-cultivable,0.992
2022,1,cultivable,0.834
11032,1,cultivable,0.610
280,0,non-cultivable,0.990
5896,0,non-cultivable,0.998
5381,1,cultivable,0.998
12069,1,cultivable,0.990
5758,0,non-cultivable,1.000
11327,1,cultivable,0.950
8255,0,non-cultivable,1.000
10107,0,non-cultivable,0.701
2704,1,cultivable,0.762
6645,0,non-cultivable,0.819
4132,1,cultivable,0.967
6223,0,non-cultivable,0.996
9302,0,non-cultivable,0.912
7061,0,non-cultivable,0.977
12554,1,cultivable,0.977
10165,1,cultivable,0.950
4589,1,cultivable,0.999
2368,1,cultivable,0.975
6281,1,cultivable,0.502
4977,1,cultivable,0.998
4307,1,cultivable,0.982
3035,1,cultivable,0.964
10351,0,non-cultivable,1.000
4753,0,non-cultivable,0.998
12526,1,cultivable,0.951
245,0,non-cultivable,0.997
5605,0,non-cultivable,1.000
8161,0,non-cultivable,0.992
3069,1,cultivable,0.991
801,1,cultivable,0.973
1719,1,cultivable,0.982
9505,0,non-cultivable,0.734
7930,0,non-cultivable,1.000
11459,1,cultivable,0.982
5391,1,cultivable,1.000
7821,1,cultivable,0.998
12894,1,cultivable,0.951
6246,1,cultivable,0.847
8067,0,non-cultivable,0.943
1892,1,cultivable,0.810
1591,0,non-cultivable,0.558
7898,0,non-cultivable,0.995
8091,0,non-cultivable,0.969
10915,0,non-cultivable,1.000
10913,0,non-cultivable,1.000
5301,0,non-cultivable,0.998
8975,1,cultivable,0.968
3228,0,non-cultivable,1.000
8816,1,cultivable,0.664
3889,1,cultivable,0.950
12783,1,cultivable,0.951
1483,1,cultivable,0.992
9918,1,cultivable,0.841
6724,1,cultivable,0.994
592,0,non-cultivable,0.989
63,1,cultivable,0.998
4125,0,non-cultivable,0.950
6609,1,cultivable,0.573
10740,1,cultivable,0.671
6588,1,cultivable,0.527
11759,1,cultivable,0.995
11348,0,non-cultivable,0.766
5673,1,cultivable,0.991
1699,0,non-cultivable,0.982
9205,0,non-cultivable,0.995
1184,0,non-cultivable,0.672
7484,1,cultivable,0.968
8799,1,cultivable,0.999
10838,1,cultivable,0.722
9536,1,cultivable,0.933
5908,0,non-cultivable,0.995
9625,0,non-cultivable,0.890
4241,1,cultivable,1.000
7412,0,non-cultivable,1.000
5926,1,cultivable,0.950
4134,1,cultivable,0.971
8451,0,non-cultivable,0.507
10805,0,non-cultivable,0.999
785,1,cultivable,0.701
6681,1,cultivable,0.949
11268,1,cultivable,0.830
5561,0,non-cultivable,0.994
9459,1,cultivable,0.857
566,1,cultivable,0.741
10198,1,cultivable,0.894
8818,1,cultivable,0.775
10159,1,cultivable,0.983
2905,1,cultivable,0.901
243,0,non-cultivable,0.758
3647,1,cultivable,0.948
3732,1,cultivable,0.962
10606,0,non-cultivable,0.670
10496,0,non-cultivable,0.908
10944,1,cultivable,0.747
7057,0,non-cultivable,1.000
12706,1,cultivable,0.998
3822,1,cultivable,0.752
4750,0,non-cultivable,0.915
2099,0,non-cultivable,0.609
6762,0,non-cultivable,0.563
4702,1,cultivable,0.998
9922,0,non-cultivable,0.977
6576,0,non-cultivable,0.574
4700,1,cultivable,1.000
10055,0,non-cultivable,1.000
9714,1,cultivable,1.000
8497,1,cultivable,0.887
8692,1,cultivable,0.978
12599,1,cultivable,0.958
4885,0,non-cultivable,0.999
962,0,non-cultivable,0.701
7208,0,non-cultivable,0.994
10174,1,cultivable,0.952
7574,0,non-cultivable,0.981
4363,0,non-cultivable,1.000
3206,1,cultivable,0.982
4096,0,non-cultivable,1.000
7347,1,cultivable,0.640
11624,1,cultivable,0.950
4574,1,cultivable,0.995
1433,1,cultivable,0.858
7997,1,cultivable,0.997
12585,1,cultivable,0.952
11615,1,cultivable,0.999
11185,0,non-cultivable,0.503
5802,1,cultivable,0.881
4466,1,cultivable,0.585
8880,0,non-cultivable,0.832
8732,0,non-cultivable,0.994
4585,1,cultivable,0.987
5614,0,non-cultivable,0.794
1471,1,cultivable,0.872
8695,1,cultivable,0.934
6316,0,non-cultivable,0.837
1048,0,non-cultivable,0.840
3567,1,cultivable,0.995
12853,1,cultivable,0.950
2280,1,cultivable,0.869
9237,1,cultivable,0.972
853,1,cultivable,0.714
3481,0,non-cultivable,0.978
5595,0,non-cultivable,0.690
9146,1,cultivable,0.984
8808,0,non-cultivable,0.864
7902,0,non-cultivable,0.802
6054,0,non-cultivable,0.972
6222,0,non-cultivable,0.998
9551,1,cultivable,0.985
8094,0,non-cultivable,1.000
6913,1,cultivable,0.723
5925,1,cultivable,0.962
1897,1,cultivable,0.790
5449,0,non-cultivable,1.000
6834,0,non-cultivable,0.560
4481,0,non-cultivable,0.999
5778,1,cultivable,0.950
2225,1,cultivable,0.668
2784,1,cultivable,0.911
8344,1,cultivable,0.918
378,1,cultivable,0.990
8741,0,non-cultivable,1.000
3389,1,cultivable,0.870
4853,1,cultivable,0.998
9088,1,cultivable,0.955
4936,1,cultivable,0.950
12704,1,cultivable,0.995
5039,0,non-cultivable,0.685
8317,1,cultivable,0.998
1365,1,cultivable,0.987
9735,1,cultivable,0.950
2523,1,cultivable,0.948
910,1,cultivable,0.609
1194,0,non-cultivable,0.967
4808,1,cultivable,0.980
6471,1,cultivable,0.997
7677,1,cultivable,0.898
5952,1,cultivable,0.634
5529,1,cultivable,0.704
11942,1,cultivable,0.994
6654,0,non-cultivable,0.676
3495,1,cultivable,0.821
4896,0,non-cultivable,0.999
1456,0,non-cultivable,1.000
